#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moist,2,mqtt.angizehco.com,15,toossab,437,2022-06-19T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,444,2022-06-20T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,438,2022-06-20T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,441,2022-06-20T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,446,2022-06-20T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,448,2022-06-20T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,440,2022-06-20T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-20T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-20T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,442,2022-06-20T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-20T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-20T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,449,2022-06-20T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,444,2022-06-20T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,444,2022-06-20T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,442,2022-06-20T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,445,2022-06-20T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,441,2022-06-20T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,440,2022-06-20T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,442,2022-06-20T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,448,2022-06-20T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,449,2022-06-20T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,442,2022-06-20T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,442,2022-06-20T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,447,2022-06-20T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,444,2022-06-21T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,447,2022-06-21T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-21T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,448,2022-06-21T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-21T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,454,2022-06-21T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,452,2022-06-21T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,453,2022-06-21T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-21T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,453,2022-06-21T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-21T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,449,2022-06-21T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,453,2022-06-21T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,446,2022-06-21T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-21T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,447,2022-06-21T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-21T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,451,2022-06-22T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,449,2022-06-22T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,452,2022-06-22T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,460,2022-06-22T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,460,2022-06-22T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,458,2022-06-22T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,458,2022-06-22T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,454,2022-06-22T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,460,2022-06-22T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,462,2022-06-22T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-22T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,461,2022-06-22T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-22T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,453,2022-06-22T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,451,2022-06-22T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,449,2022-06-22T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,458,2022-06-22T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,456,2022-06-22T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-22T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-22T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,451,2022-06-22T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-22T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,453,2022-06-22T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,450,2022-06-22T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-23T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,451,2022-06-23T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-23T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-23T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,462,2022-06-23T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-23T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-23T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,464,2022-06-23T07:00:00Z
