#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moisture,2,mqtt.angizehco.com,1,toossab,439,2022-02-24T21:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438.6666667,2022-02-24T22:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.5,2022-02-24T23:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,436,2022-02-25T00:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,436.6666667,2022-02-25T01:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435,2022-02-25T02:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,436.6666667,2022-02-25T03:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435.6666667,2022-02-25T04:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,436.5,2022-02-25T05:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438,2022-02-25T06:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.5,2022-02-25T07:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437,2022-02-25T08:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438,2022-02-25T09:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438.3333333,2022-02-25T10:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.5,2022-02-25T11:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.5,2022-02-25T12:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,441,2022-02-25T13:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438,2022-02-25T14:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438,2022-02-25T15:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.5,2022-02-25T16:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.3333333,2022-02-25T17:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439,2022-02-25T18:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,440,2022-02-25T19:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.5,2022-02-25T20:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,440,2022-02-25T21:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.5,2022-02-25T22:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.5,2022-02-25T23:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.5,2022-02-26T00:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,436,2022-02-26T01:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,425,2022-02-26T02:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,425,2022-02-26T03:00:00Z
